Class ID	Parents
HP_0011768	HP_0011766
HP_0012610	HP_0003110
HP_0031498	HP_0031495
HP_0031285	HP_0011355
HP_0000671	
HP_0005873	HP_0001841
HP_0000737	HP_0100851
HP_0012358	HP_0012346
HP_0011150	HP_0011148
HP_0007663	HP_0000504
HP_0002567	
HP_0012098	HP_0000969
HP_0030935	HP_0002242
HP_0000477	
HP_0000532	HP_0000479|HP_0000610
HP_0005537	HP_0011876
HP_0031080	HP_0031072
HP_0040325	HP_0000988
HP_0011823	HP_0000306
HP_0010011	HP_0001163
HP_0001871	HP_0000118
HP_0008154	
HP_0004097	HP_0001167|HP_0009484
HP_0009966	HP_0009963|HP_0009960|HP_0010002
HP_0009121	HP_0011842
HP_0012350	HP_0012349
HP_0005064	
HP_0006876	
HP_0004933	HP_0002647|HP_0031784
HP_0030522	HP_0001133
HP_0007159	HP_0004372
HP_0001031	HP_0001012|HP_0008069|HP_0001001
HP_0004069	
HP_0003121	HP_0001371
HP_0009080	
HP_0006829	HP_0001252
HP_0011355	HP_0011121
HP_0006900	
HP_0001780	HP_0011297|HP_0001760
HP_0007419	
HP_0005460	
HP_0100744	HP_0009811
HP_0004506	
HP_0000449	
HP_0009340	HP_0009332|HP_0010251|HP_0009415
HP_0002370	HP_0002311
HP_0007250	HP_0000544
HP_0011615	HP_0012252
HP_0003157	
HP_0031722	HP_0031760
HP_0030558	HP_0030534
HP_0008359	
HP_0000244	HP_0000262|HP_0000248
HP_0004321	HP_0025487|HP_0100589
HP_0007214	
HP_0010568	HP_0030670|HP_0100012|HP_0010566
HP_0011410	HP_0001787
HP_0002827	HP_0030311|HP_0001384
HP_0008619	HP_0000407
HP_0030085	HP_0025454
HP_0004673	HP_0005346
HP_0100132	HP_0100054|HP_0100090
HP_0002583	HP_0002037
HP_0006463	HP_0002748|HP_0002814
HP_0025390	HP_0025389
HP_0010828	HP_0003739
HP_0000504	HP_0012373
HP_0100605	HP_0001600|HP_0100606
HP_0001588	
HP_0009722	HP_0000682
HP_0005665	HP_0000935
HP_0031057	HP_0011355
HP_0011087	HP_0011063
HP_0012899	HP_0002486
HP_0100689	HP_0011486
HP_0009897	HP_0009895
HP_0002126	HP_0002536
HP_0000900	HP_0000772
HP_0000036	HP_0000032
HP_0008085	
HP_0008971	
HP_0011202	HP_0002353
HP_0000785	
HP_0012281	HP_0001541
HP_0009758	HP_0001597
HP_0000840	HP_0008373
HP_0011987	HP_0011986
HP_0005720	HP_0010049
HP_0010155	HP_0010119|HP_0010125
HP_0006668	HP_0000773
HP_0003539	
HP_0025575	HP_0005345
HP_0100077	HP_0010341|HP_0010162
HP_0003326	HP_0012531
HP_0030727	HP_0030725
HP_0009285	HP_0009770|HP_0004095|HP_0009172
HP_0008206	
HP_0003066	HP_0002815
HP_0004878	HP_0000765|HP_0001324|HP_0002093
HP_0100337	HP_0100338
HP_0006050	
HP_0010415	HP_0010356|HP_0010349
HP_0031653	HP_0011025
HP_0000372	HP_0000356
HP_0005377	
HP_0002162	HP_0030141|HP_0000464
HP_3000042	HP_3000037|HP_0002624
HP_0012486	HP_0002143|HP_0012649
HP_0001757	HP_0000407
HP_0000632	HP_0012373
HP_0100109	HP_0100053|HP_0100088
HP_0008727	
HP_0006591	HP_0011912
HP_0010956	HP_0010955
HP_0100858	HP_0002636
HP_0025367	HP_0012843
HP_0008522	
HP_0004465	
HP_0012699	HP_0006504
HP_0031021	HP_0012740
HP_0001375	
HP_0005432	HP_0004313
HP_0025162	HP_0025160
HP_0030314	HP_0030313
HP_0031393	HP_0025540
HP_0001812	HP_0001795
HP_0002891	HP_0100243|HP_0010784
HP_0004725	
HP_0011147	HP_0002121
HP_0010324	HP_0010161|HP_0010319
HP_0007771	
HP_0030054	HP_0031285
HP_0031562	HP_0011590
HP_0045017	HP_0001627
HP_0006776	
HP_0031240	HP_0011506
HP_0000084	
HP_0100918	HP_0009541|HP_0100899
HP_0000577	HP_0020049
HP_0012073	HP_0003110
HP_0008459	HP_0011041
HP_0003434	HP_0000763
HP_0100705	HP_0002011
HP_0005224	HP_0002722|HP_0002034
HP_0030398	HP_0030397
HP_0003907	HP_0003063|HP_0009809
HP_0100445	HP_0010197|HP_0010393|HP_0010386
HP_0012510	HP_0002921
HP_0040181	HP_0000159
HP_0030519	HP_0030517
HP_0100500	HP_0100498
HP_0004197	HP_0009700|HP_0009773|HP_0009172
HP_0007976	HP_0007648
HP_0006164	
HP_0010529	HP_0002167|HP_0000708
HP_0009057	
HP_0003847	
HP_0011286	HP_0002251
HP_0030259	HP_0012293
HP_0012450	HP_0002019
HP_0030046	HP_0030112
HP_0004634	HP_0003312
HP_0007527	
HP_0010972	HP_0001903
HP_0011723	HP_0001627
HP_0009317	HP_0004097|HP_0004150
HP_0025331	HP_0000511
HP_0000984	
HP_0031598	HP_0031595
HP_0008519	HP_0000925|HP_0002644
HP_0009598	HP_0005880|HP_0009705|HP_0009586
HP_0012222	HP_0001028
HP_0003470	HP_0011442
HP_0000404	
HP_0005560	HP_0011902
HP_0006363	
HP_0010728	HP_0008061
HP_0009858	HP_0009834|HP_0009774
HP_0001940	
HP_0008046	HP_0008047|HP_0000479
HP_0003639	HP_0011976
HP_0005596	
HP_0012258	HP_0005938
HP_0031185	HP_0031138
HP_0002683	HP_0000929
HP_0009653	HP_0009770|HP_0004095|HP_0009602
HP_0010116	HP_0010165|HP_0010056
HP_0011928	HP_0010184|HP_0001831
HP_0004221	
HP_0001976	HP_0010989|HP_0010988
HP_0031622	HP_0025068
HP_0009226	HP_0010241|HP_0009237|HP_0009192
HP_0005169	
HP_0000144	HP_0000080
HP_0011455	HP_0011454
HP_0007090	
HP_0008101	
HP_0003226	HP_0003204
HP_0025262	HP_0001387
HP_0200061	
HP_0001090	HP_0100887
HP_0040106	HP_0011380
HP_0006095	HP_0006200
HP_0100237	HP_0010179|HP_0100264|HP_0100235
HP_0004778	
HP_0004565	HP_0000926
HP_0030154	HP_0012437
HP_0100004	HP_0100001|HP_0001697
HP_0002475	HP_0002435
HP_0009445	HP_0009700|HP_0009773|HP_0009316
HP_0012799	HP_0010628
HP_0006532	HP_0002090|HP_0002783
HP_0030627	HP_0030613
HP_0011654	HP_0001719
HP_0031761	HP_0031760
HP_0002270	HP_0410008
HP_0011515	HP_0011514
HP_0012594	HP_0012592
HP_0004229	
HP_0030567	HP_0030534
HP_0005978	HP_0000819
HP_0008658	
HP_0010291	HP_0000174
HP_0005765	HP_0005107
HP_0000740	HP_0000739
HP_0001688	HP_0011702|HP_0001662
HP_0009822	HP_0006503
HP_0025475	HP_0012733
HP_0031157	HP_0005344
HP_0002439	HP_0000726
HP_0011042	HP_0010930
HP_0012854	HP_0000047
HP_0001296	
HP_0009410	HP_0010228|HP_0009320
HP_0005353	HP_0004429
HP_0100790	HP_0003549
HP_0011691	HP_0011689
HP_0002263	HP_0011339
HP_0006320	
HP_0001733	HP_0012649|HP_0012091
HP_0008828	HP_0002663|HP_0010574|HP_0009107
HP_0031202	HP_0031199
HP_0006738	
HP_0007016	HP_0007365
HP_0002700	HP_0002699
HP_0100041	HP_0010320|HP_0001837
HP_0011212	HP_0010852
HP_0010048	HP_0005914
HP_0004566	HP_0003312
HP_0100025	HP_0012433
HP_0001673	
HP_0002476	HP_0100022
HP_0006356	
HP_0010497	HP_0002814
HP_0000946	HP_0002867
HP_0007892	HP_0011479
HP_0003014	
HP_0004826	HP_0001889
HP_0030415	HP_0030413
HP_0008216	HP_0011732
HP_0008695	HP_0000100
HP_0002736	
HP_0011248	HP_0009896
HP_0001872	HP_0001871
HP_0031341	HP_0002629
HP_0000060	HP_0040255|HP_0012815
HP_0005085	HP_0003066|HP_0006389
HP_0002019	HP_0011458
HP_0006897	HP_0006824
HP_0003768	HP_0003470
HP_0007052	HP_0002500
HP_0008864	
HP_0410011	HP_0045037
HP_3000052	HP_0011842
HP_0004358	HP_0001939
HP_0031759	HP_0031760
HP_0001445	HP_0001469
HP_0008415	
HP_0011860	HP_0004979
HP_0200114	HP_0001948
HP_0012611	HP_0012610
HP_0005298	
HP_0009178	HP_0004218|HP_0004219|HP_0009849
HP_0001260	HP_0002167
HP_0006265	HP_0005927|HP_0001167
HP_0100407	HP_0100398
HP_0020036	HP_0002406
HP_0005558	HP_0001909
HP_0000678	HP_0000692
HP_0012174	HP_0009733
HP_0009615	HP_0009609|HP_0010000
HP_0031081	HP_0031080
HP_0012647	HP_0010978
HP_0010012	HP_0001163
HP_0011824	HP_0000306
HP_0000702	
HP_0100133	HP_0009888
HP_0030972	HP_0011025
HP_0006484	
HP_0025391	HP_0025389
HP_0010849	HP_0010850
HP_0003571	HP_0001941
HP_0012816	HP_0012817
HP_0004954	
HP_0025224	HP_0025204
HP_0006921	HP_0003552|HP_0040286
HP_0002864	HP_0002668
HP_0009959	HP_0009316|HP_0009958
HP_0003122	
HP_0006057	
HP_0007869	
HP_0001032	HP_0006109
HP_0012343	HP_0040133
HP_0009790	HP_0008490
HP_0011179	HP_0011176|HP_0011202
HP_0031286	HP_0031285
HP_0000738	HP_0000708
HP_0030207	HP_0002793
HP_0007664	
HP_0001705	HP_0001707
HP_0030956	HP_0011025
HP_0010217	
HP_0031723	HP_0000565
HP_0000265	HP_0000264
HP_0100582	HP_0000433
HP_0200059	HP_0200058
HP_0005145	HP_0006704
HP_0004322	HP_0000002|HP_0001510
HP_0006112	HP_0009768
HP_0012379	HP_0001939
HP_0007191	
HP_0003327	HP_0001324|HP_0040286
HP_0030728	HP_0009826
HP_0001191	HP_0001155|HP_0003019
HP_0009286	HP_0009282|HP_0009838|HP_0009285
HP_0006196	
HP_0004970	HP_0012727
HP_0008956	HP_0001441|HP_0007126
HP_0100338	HP_0000175
HP_0012403	HP_0012401
HP_0031078	HP_0031077
HP_0005666	
HP_0009546	HP_0009541
HP_0100781	HP_0005107|HP_0002867|HP_0001367
HP_0011952	HP_0011951
HP_0006633	HP_0011912
HP_0025560	HP_0000593
HP_0011088	HP_0011063
HP_0002576	HP_0002242
HP_0010009	HP_0001163
HP_0010865	HP_0000708
HP_0004527	HP_0002220
HP_0030116	HP_0030089
HP_0002371	HP_0002167
HP_0030543	HP_0030533
HP_0007251	
HP_0011616	HP_0011615
HP_0000841	HP_0000847
HP_0000907	HP_0000887
HP_0005721	
HP_0001664	HP_0004308
HP_0025596	HP_0031739
HP_0008590	
HP_0002631	
HP_0001833	HP_0001760
HP_0007792	HP_0001152
HP_0005398	
HP_0000373	
HP_0031654	HP_0031653
HP_0002163	
HP_0003975	
HP_0011408	HP_0001511
HP_0100507	HP_0012335
HP_0006220	
HP_0012487	HP_0100702
HP_0031515	HP_0012243
HP_0000057	
HP_0005193	HP_0001376
HP_0012542	HP_0001805
HP_0004114	
HP_0005926	HP_0003103|HP_0001155
HP_0009119	HP_0002687|HP_0009120
HP_0011348	HP_0001291
HP_0008795	
HP_0012115	HP_0410042|HP_0012649
HP_0001573	
HP_0011791	HP_0011789
HP_0005453	HP_0009120
HP_0031042	HP_0030809
HP_0006256	HP_0001155|HP_0011729
HP_0003363	HP_0011620
HP_0007420	HP_0001933
HP_0100895	
HP_0030047	HP_0002118
HP_0001420	
HP_0004458	HP_0011384
HP_0031690	HP_0010978
HP_0006425	
HP_0002368	
HP_0031599	HP_0031595
HP_0000838	
HP_0006797	
HP_0045018	HP_0010730
HP_0009042	HP_0003712
HP_0011317	HP_0011315
HP_0000578	
HP_0030911	HP_0000056
HP_0010993	HP_0002060
HP_0000633	HP_0000632
HP_0010957	HP_0010481
HP_0009715	HP_0030421|HP_0009714
HP_0031227	HP_0009792
HP_0100950	HP_0010964|HP_0003287
HP_0030102	HP_0030100
HP_0005658	
HP_0025388	HP_0011772
HP_0008382	
HP_0004198	
HP_0002972	HP_0002963
HP_0003119	HP_0001939
HP_0012711	HP_0100569
HP_0000206	HP_0030809
HP_0007977	
HP_0500063	HP_0500049
HP_0010621	HP_0001770|HP_0012725
HP_0005040	
HP_0006852	HP_0001290
HP_0012451	HP_0002019
HP_0025108	HP_0025104
HP_0100482	HP_0100472|HP_0100237|HP_0100475|HP_0010366
HP_0031446	HP_0011830
HP_0007091	
HP_0009914	HP_0100886
HP_0001132	HP_0001083
HP_0045054	HP_0045052
HP_0008102	HP_0001832
HP_0012279	HP_0012278
HP_0011456	HP_0008628
HP_0000425	
HP_0005561	HP_0001871
HP_0003471	
HP_0007351	HP_0002174|HP_0200085
HP_0011716	HP_0011687
HP_0010580	HP_0005930
HP_0100706	HP_0100705
HP_0030011	HP_0000142
HP_0030490	HP_0007773
HP_0008291	HP_0002893
HP_0009302	HP_0009282|HP_0009837|HP_0009405
HP_0001168	
HP_0012656	HP_0012654
HP_0000802	HP_0012874|HP_0100639
HP_0006761	
HP_0010117	HP_0010166|HP_0010056
HP_0011929	HP_0009358
HP_0030856	HP_0030854
HP_0008551	HP_0008772|HP_0000377
HP_0025537	HP_0100872
HP_0005766	HP_0005736
HP_0010292	HP_0010293
HP_0011303	HP_0100872
HP_0031355	HP_0100785
HP_0009823	HP_0006496|HP_0009825
HP_0030210	HP_0030057
HP_0006589	HP_0000904
HP_0002531	
HP_0011043	HP_0003117
HP_0007556	HP_0000962|HP_0100872
HP_0012855	HP_0000045
HP_0200082	
HP_0007107	HP_0011096
HP_0004214	HP_0009770|HP_0004095|HP_0004213
HP_0031615	HP_0000593
HP_0006096	
HP_0011492	HP_0000481
HP_0001941	HP_0004360
HP_0012503	HP_0000864|HP_0012443
HP_0005821	
HP_0001077	
HP_0031410	HP_0500033
HP_0002889	
HP_0008047	HP_0002597|HP_0012374
HP_0009859	
HP_0003731	HP_0008994
HP_0012243	HP_0000078
HP_0009014	
HP_0009690	HP_0009599|HP_0010232
HP_0030828	HP_0030829
HP_0004427	
HP_0010713	HP_0001770
HP_0008307	
HP_0002271	HP_0012332
HP_0007296	
HP_0010498	HP_0003045
HP_0025117	HP_0011124
HP_0011509	HP_0008002
HP_0030436	HP_0008069
HP_0007893	HP_0000546
HP_0003015	HP_0003016
HP_0000122	HP_0000104
HP_0006081	
HP_0001934	HP_0001892
HP_0003901	HP_0003891
HP_0006814	
HP_0011249	HP_0009896
HP_0030009	HP_0012888
HP_0008483	HP_0003319
HP_0012848	HP_0002244
HP_0010758	HP_0000326
HP_0006341	
HP_0004251	HP_0004248
HP_0007144	
HP_0000967	HP_0031365
HP_0011698	HP_0011694
HP_0012709	HP_0012705
HP_0004215	
HP_0031616	HP_0000593
HP_0000158	HP_0003712|HP_0030809
HP_0200083	HP_0002983
HP_0100475	HP_0010389
HP_0005038	
HP_0007084	
HP_0012449	HP_0100781
HP_0012236	HP_0040127|HP_0011422
HP_0100026	HP_0025015
HP_0002497	HP_0001251
HP_0009683	HP_0010254|HP_0009694|HP_0009662
HP_0100912	HP_0100915|HP_0100922
HP_0010919	HP_0004339
HP_0006554	HP_0001399
HP_0012840	HP_0012836
HP_0030865	HP_0009811
HP_0007521	HP_0007400
HP_0010750	HP_0000492
HP_0025284	HP_0025280
HP_0003464	HP_0003107
HP_0000679	HP_0006479|HP_0011071|HP_0006486
HP_0001521	
HP_0005559	HP_0010876
HP_0011845	HP_0010743|HP_0040034
HP_0002469	
HP_0007480	HP_0000966
HP_0004390	HP_0005266|HP_0010566
HP_0031791	HP_0000483
HP_0006526	
HP_0025453	HP_0000823
HP_0005086	HP_0002758|HP_0002815
HP_0003860	HP_0003034|HP_0009808
HP_0004007	HP_0003999
HP_0005819	HP_0009803|HP_0009843|HP_0009381
HP_0000939	HP_0004349
HP_0006898	
HP_0031408	HP_0100494
HP_0008865	
HP_0002906	
HP_0430002	HP_0011821
HP_0000770	
HP_0000067	HP_0000068|HP_0000055
HP_0001879	HP_0001911
HP_0031203	HP_0031199
HP_0006759	
HP_0002701	
HP_0100062	HP_0010169|HP_0010329
HP_0005614	
HP_0012036	HP_0003202
HP_0025489	HP_0025487
HP_0009179	HP_0004097|HP_0004207
HP_0001261	
HP_0006953	
HP_0003051	HP_0000944
HP_0008920	
HP_0020037	HP_0100022
HP_0004863	HP_0001878
HP_0000266	
HP_0005362	
HP_0010681	HP_0003155
HP_0100583	HP_0000481
HP_0031547	HP_0003115
HP_0009348	HP_0009333|HP_0009412|HP_0010270
HP_0007258	HP_0007305
HP_0006113	
HP_0025040	HP_0010663
HP_0002056	HP_0000290
HP_0005728	
HP_0010254	HP_0010243|HP_0010236
HP_0012344	HP_0001072
HP_0000526	HP_0008053
HP_0030993	HP_0030992
HP_0003572	HP_0011965
HP_0009608	HP_0009943|HP_0010002|HP_0009613
HP_0100843	
HP_0011005	HP_0001394
HP_0012817	HP_0001638
HP_0001466	HP_0000005
HP_0000321	HP_0001999
HP_0012008	HP_0012002
HP_0200135	
HP_0011861	HP_0002101
HP_0025398	HP_0025392
HP_0005346	HP_0000271
HP_0025076	HP_0025074
HP_0007313	HP_0007369
HP_0008392	HP_0000962|HP_0009723
HP_0003256	HP_0001928
HP_0031287	HP_0008069
HP_0001726	
HP_0007685	HP_0008046
HP_0004619	HP_0008454|HP_0004626|HP_0002751
HP_0008009	HP_0008496
HP_0004772	
HP_0550005	HP_0002206
HP_0030957	HP_0010438
HP_0025513	HP_0000591
HP_0100339	HP_0001850
HP_0000908	
HP_0025597	HP_0025598
HP_0100170	HP_0100094|HP_0100067
HP_0003777	HP_0003328
HP_0010886	HP_0040188
HP_0000435	
HP_0010850	HP_0011198
HP_0003348	HP_0003112|HP_0010916
HP_0031716	HP_0000577
HP_0005315	
HP_0100430	HP_0010394|HP_0010204|HP_0010384
HP_0004991	HP_0008905
HP_0012549	HP_0000502
HP_0009996	HP_0009987|HP_0010003|HP_0009990
HP_0008184	
HP_0012604	HP_0012603
HP_0025225	HP_0025204
HP_0040095	HP_0012780|HP_0000356
HP_0005110	HP_0001692
HP_0006922	
HP_0001053	HP_0001010|HP_0011355
HP_0002865	HP_0002890
HP_0006058	
HP_0009791	HP_0008490
HP_0002020	HP_0002577|HP_0025270
HP_0003832	HP_0002992
HP_0030804	HP_0002164
HP_0004528	HP_0001006
HP_0009408	HP_0009767|HP_0009172
HP_0002392	HP_0010850
HP_0100788	HP_0000159
HP_0011637	HP_0011636
HP_0007397	HP_0011135
HP_0001313	
HP_0006318	
HP_0006599	HP_0000889
HP_0012136	HP_0012135
HP_0005454	
HP_0001397	HP_0006561
HP_0031043	HP_0009370
HP_0003364	
HP_0030713	HP_0012480
HP_0011385	HP_0011384
HP_0000022	HP_0000812|HP_0010461
HP_0001834	
HP_0006859	HP_0002352
HP_0030292	HP_0030291
HP_0031303	HP_0031302
HP_0008760	HP_0006919
HP_0009583	HP_0009854|HP_0009544|HP_0009549
HP_0003624	
HP_0006654	
HP_0011180	HP_0011179
HP_0002597	HP_0001626
HP_0030749	HP_0030747
HP_0000058	HP_0000055
HP_0010473	HP_0010472
HP_0100375	HP_0010203|HP_0010331|HP_0010359|HP_0010370
HP_0005927	HP_0006496|HP_0001155
HP_0410009	HP_0410008
HP_0011349	HP_0011348
HP_0001025	HP_0011276
HP_0000227	HP_0000228|HP_0030809
HP_0012712	HP_0000365
HP_0003960	HP_0100777|HP_0040072
HP_0031508	HP_0003117|HP_0002926
HP_0007998	
HP_0010622	HP_0011842|HP_0011793
HP_0030048	HP_0030047
HP_0011961	HP_0000027
HP_0004459	HP_0000372|HP_0040095|HP_0100777
HP_0001566	HP_0006304
HP_0031691	HP_0031690
HP_0006426	HP_0005772
HP_0002369	
HP_0004290	HP_0004281
HP_0025353	HP_0003493
HP_0012100	HP_0004364
HP_0012748	HP_0012747
HP_0031675	HP_0004756
HP_0002184	
HP_0010606	HP_0010732
HP_0006241	
HP_0100508	HP_0001939
HP_0007189	
HP_0030552	HP_0030532
HP_0031248	HP_0030899
HP_0004711	
HP_0100951	HP_0002119
HP_0009716	HP_0002118|HP_0009731
HP_0005659	HP_0002943
HP_0010185	HP_0010182|HP_0010760|HP_0010173
HP_0025389	HP_0006530
HP_0007626	HP_0002754|HP_0000277
HP_0005490	HP_0000256
HP_0008383	HP_0030807
HP_0000803	HP_0000107|HP_0011035
HP_0007000	HP_0001336
HP_0003716	HP_0011805
HP_0009891	HP_0100538
HP_0001626	HP_0000118
HP_0025558	HP_0007971
HP_0008552	
HP_0004495	HP_0000463
HP_0012693	HP_0010663
HP_0040195	HP_0000240
HP_0025200	HP_0100299
HP_0002965	HP_0002963
HP_0001153	HP_0000142
HP_0007845	
HP_0045055	HP_0003328
HP_0005210	HP_0100811
HP_0000839	HP_0004322|HP_0000824
HP_0006213	HP_0009834|HP_0005920
HP_0002760	
HP_0030308	HP_0030307
HP_0008109	
HP_0040036	HP_0001805
HP_0007785	
HP_0008588	HP_0000402
HP_0010994	HP_0002134
HP_0010781	HP_0011355
HP_0011105	HP_0011104
HP_0011584	HP_0001683
HP_0005246	HP_0005263
HP_0002333	HP_0001268
HP_0009303	HP_0009282|HP_0009839|HP_0004195
HP_0040255	HP_0000056
HP_0011753	HP_0011751
HP_0005415	HP_0005403
HP_0007297	
HP_0006172	HP_0003071|HP_0003053
HP_0030660	HP_0011418
HP_0001338	HP_0001274
HP_0008308	
HP_0005767	HP_0010621
HP_0031179	HP_0005986
HP_0002552	HP_0001595
HP_0030849	HP_0030847
HP_0030920	HP_0030919
HP_0007557	
HP_0030217	HP_0002186
HP_0008497	HP_0004439
HP_0009508	HP_0009494|HP_0009499|HP_0010252
HP_0003295	
HP_0011493	HP_0007759
HP_0006967	
HP_0012504	HP_0012503
HP_0031411	HP_0025461
HP_0001765	HP_0001780
HP_0100270	HP_0001760|HP_0001155
HP_0003732	
HP_0004010	HP_0010585|HP_0003999
HP_0005822	
HP_0009691	HP_0009599|HP_0010233
HP_0008757	HP_0001605
HP_0004448	HP_0006554
HP_0030037	HP_0000073
HP_0001535	
HP_0008505	
HP_0031004	HP_0001284
HP_0030786	HP_0000504
HP_0000095	HP_0012575|HP_0031263
HP_0002894	HP_0011793|HP_0001732
HP_0003697	HP_0003202
HP_0001062	HP_0003764
HP_0005787	HP_0000926
HP_0006951	HP_0002350
HP_0010307	HP_0030829
HP_0007754	HP_0000556|HP_0001103
HP_0000768	HP_0000766
HP_0012264	HP_0005938
HP_0005648	HP_0003022
HP_0003013	HP_0010580
HP_0030237	HP_0001421
HP_0004825	HP_0001877
HP_0009705	HP_0009701|HP_0010010
HP_0002735	
HP_0003492	HP_0012029
HP_0012701	HP_0012700
HP_0000150	HP_0000812|HP_0100728
HP_0001962	HP_0011675
HP_0011690	HP_0011689
HP_0025145	HP_0025143|HP_0025144
HP_0009232	HP_0009857|HP_0004218|HP_0009150
HP_0001098	HP_0004329
HP_0005175	
HP_0006987	
HP_0007142	
HP_0011507	HP_0030500
HP_0010695	HP_0010920
HP_0011706	HP_0001678
HP_0030633	HP_0030629
HP_0040164	HP_0001012|HP_0000492
HP_0025314	HP_0000610
HP_0200113	HP_0010745|HP_0009776|HP_0005886
HP_0031600	HP_0031595
HP_0008237	HP_0012285|HP_0011787
HP_0006147	HP_0009773
HP_0011233	HP_0009738
HP_0008680	
HP_0004617	HP_0008438
HP_0030206	HP_0100285
HP_0012785	HP_0009473|HP_0030044
HP_0002461	HP_0100321|HP_0007352
HP_0004412	
HP_0000355	
HP_0030001	HP_0000492
HP_0100672	HP_0100823|HP_0000142
HP_0010679	HP_0003155
HP_0007281	HP_0012759
HP_0009417	HP_0009320|HP_0010235
HP_0012646	HP_0000035
HP_0012433	HP_0000708
HP_0009880	HP_0009836
HP_0031340	HP_0025461
HP_0006751	HP_0001067
HP_0002018	HP_0002017
HP_0002694	HP_0011001|HP_0002693
HP_0009789	HP_0031292|HP_0004378
HP_0007699	
HP_0012173	HP_0012332
HP_0025481	HP_0002937
HP_0003661	
HP_0001699	HP_0011420
HP_3000073	HP_0430014
HP_0000876	HP_0000140
HP_0007073	
HP_0011438	HP_0031437
HP_0005756	HP_0010655
HP_0030345	HP_0030338
HP_0410032	HP_0000185
HP_0009636	HP_0009657|HP_0009858|HP_0009850|HP_0009618
HP_0002666	HP_0100634
HP_0100871	HP_0001155
HP_0011178	HP_0011176
HP_0006723	HP_0100570|HP_0007378
HP_0005283	
HP_0200072	HP_0002445
HP_0012632	HP_0012373
HP_0004204	
HP_0009209	HP_0004224|HP_0009388|HP_0010263
HP_0004969	HP_0004415
HP_0100428	HP_0010204|HP_0010370|HP_0010360
HP_0008253	
HP_0005956	HP_0025423
HP_0010482	HP_0010884
HP_0000931	HP_0000932
HP_0000087	
HP_0031545	HP_0011839
HP_0009004	HP_0001460
HP_0100168	HP_0005930
HP_0030818	HP_0008404
HP_0003417	HP_0008428
HP_0012020	HP_0011587
HP_0006286	HP_0011073
HP_0025259	HP_0001387
HP_0100780	HP_0010568|HP_0000502
HP_0031744	HP_0025603
HP_0009545	HP_0009541|HP_0009700|HP_0009773
HP_0005488	
HP_0001450	HP_0010985
HP_0004343	HP_0010969
HP_0012577	HP_0000095
HP_0006310	
HP_0002253	HP_0005222|HP_0002250
HP_0012541	HP_0001892|HP_0001787
HP_0000723	HP_0000729
HP_0005925	HP_0001155|HP_0009808
HP_0009805	HP_0001635
HP_0031317	HP_0001637
HP_0100949	
HP_0003592	
HP_0001663	HP_0004308
HP_0010238	HP_0010587|HP_0005920
HP_0012205	HP_0012865
HP_0031132	HP_0031131
HP_0009600	HP_0012785|HP_0001172
HP_0005543	HP_0030780
HP_0007510	HP_0008065
HP_0006239	HP_0003795
HP_0001923	HP_0004312
HP_0001190	
HP_0007882	
HP_0008029	
HP_0011601	HP_0011600
HP_0005075	
HP_0006887	HP_0001249
HP_0000928	
HP_0000195	
HP_0003974	HP_0009822|HP_0006501|HP_0003953
HP_0009132	HP_0004348|HP_0001850
HP_0006042	HP_0005916
HP_0007854	HP_0001123
HP_0011407	HP_0000098
HP_0008641	
HP_0030101	HP_0030100
HP_0001258	HP_0002061|HP_0010550
HP_0012746	HP_0001816|HP_0008388
HP_0030580	HP_0030535
HP_0008381	
HP_0025422	HP_0002103
HP_0012801	HP_0000277
HP_0031689	HP_0012143
HP_0040292	HP_0002301
HP_0003209	HP_0000816
HP_0008345	HP_0007676
HP_0004288	HP_0010584|HP_0005924
HP_0011790	HP_0011789
HP_0006255	
HP_0005130	HP_0001635
HP_0003958	HP_0040072
HP_0200044	HP_0011368
HP_0000668	HP_0009804
HP_0011341	HP_0000177
HP_0030137	HP_0011890
HP_0008605	HP_0000356
HP_0001510	HP_0001507
HP_0011959	HP_0011957
HP_0006515	HP_0006530
HP_0007594	
HP_0009104	HP_0003172|HP_0009103
HP_0000837	HP_0030338|HP_0010514
HP_0012333	HP_0012332
HP_0005651	
HP_0001594	
HP_3000014	HP_0000366|HP_0430018
HP_0002561	HP_0006709
HP_0008586	HP_0011395
HP_0030658	HP_0011418
HP_0008137	
HP_0011582	HP_0001683
HP_0009949	HP_0009543|HP_0009945|HP_0010008
HP_0002979	HP_0002981|HP_0006487
HP_0040012	HP_0003220
HP_0005911	
HP_0001167	HP_0011297|HP_0001155
